Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778213075,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778213076,10,,Aggregated,0.000000,0.000000,24,26,31,31,34,38,39,47,47,47,47,51,0,24,25.769523532111563,15.968899999279529,46.501100005116314,20.823529411764707
1778213077,20,,Aggregated,0.000000,0.000000,27,34,41,49,84,100,110,110,110,110,110,144,0,27,37.963143057317616,15.733499982161447,113.53190001682378,20.82638888888889
1778213078,40,,Aggregated,14.000000,0.000000,46,78,99,100,110,130,140,150,160,160,160,258,0,46,59.697062404426504,15.733499982161447,157.24989998852834,20.864341085271317
1778213079,50,,Aggregated,37.000000,0.000000,85,110,130,150,200,230,260,290,390,390,390,356,0,84,93.91769016950634,15.733499982161447,392.445300007239,20.831460674157302
1778213080,60,,Aggregated,58.666667,0.000000,110,160,200,220,290,320,370,390,400,400,400,459,0,110,131.4703043586902,15.733499982161447,400.47819999745116,20.84095860566449
1778213081,70,,Aggregated,69.500000,0.000000,130,210,270,310,410,490,550,1400,1500,1500,1500,538,0,130,189.42656375563635,15.733499982161447,1454.3433999933768,20.845724907063197
1778213082,80,,Aggregated,76.400000,0.000000,160,270,360,400,490,540,680,1400,1500,1500,1500,615,0,160,233.3036274806316,15.733499982161447,1474.761799996486,20.83252032520325
1778213083,80,,Aggregated,78.500000,0.000000,210,320,410,460,530,620,1500,1500,2500,2500,2500,704,0,200,282.6167227278595,15.733499982161447,2495.882699993672,20.823863636363637
1778213084,80,,Aggregated,80.000000,0.000000,230,330,420,470,580,1400,1500,1600,3600,3600,3600,807,0,230,329.7699314748835,15.733499982161447,3584.0078000037465,20.82280049566295
1778213085,80,,Aggregated,78.750000,0.000000,260,340,420,470,600,1400,1600,1700,3600,3600,3600,919,0,260,356.19849608320555,15.733499982161447,3584.0078000037465,20.81828073993471
1778213087,80,,Aggregated,82.600000,0.000000,260,350,410,480,610,1400,1600,2500,4000,4000,4000,999,0,260,371.65784574632585,15.733499982161447,3996.391599997878,20.823823823823822
1778213088,80,,Aggregated,92.400000,0.000000,270,360,420,480,670,1500,2000,2700,4000,4700,4700,1014,0,270,401.790581558767,15.733499982161447,4710.105400008615,20.82445759368836
1778213089,80,,Aggregated,92.000000,0.000000,270,370,430,490,1300,1600,2700,3700,4500,4700,4700,1028,0,270,445.1689182885491,15.733499982161447,4710.105400008615,20.82490272373541
1778213090,80,,Aggregated,82.600000,0.000000,290,400,480,520,1500,2600,3500,3800,4700,5500,5500,1118,0,290,538.3078322904082,15.733499982161447,5492.962499993155,20.82737030411449
1778213091,80,,Aggregated,73.600000,0.000000,290,390,470,510,1500,2600,3500,3800,4700,5500,5500,1220,0,290,540.8100189348648,15.733499982161447,5492.962499993155,20.834426229508196
1778213092,80,,Aggregated,71.300000,0.000000,300,390,460,510,1500,2600,3600,3800,4700,5500,5500,1341,0,300,550.3948161825673,15.733499982161447,5492.962499993155,20.840417598806862
1778213093,80,,Aggregated,73.500000,0.000000,300,380,450,500,1500,2600,3600,3900,5500,6200,6200,1443,0,300,551.6301968822056,15.733499982161447,6188.38930001948,20.83783783783784
1778213094,80,,Aggregated,76.100000,0.000000,300,380,450,510,1500,2600,3600,3900,5500,6200,6200,1558,0,300,561.8114711175082,15.733499982161447,6188.38930001948,20.8408215661104
1778213095,80,,Aggregated,78.900000,0.000000,300,380,440,500,1500,2500,3500,3800,5500,6200,6200,1671,0,300,555.978188151438,15.733499982161447,6188.38930001948,20.83901855176541
1778213096,80,,Aggregated,80.900000,0.000000,300,370,430,500,1400,2500,3500,3800,5500,6200,6200,1788,0,300,543.2328474837143,15.733499982161447,6188.38930001948,20.838926174496645
1778213097,80,,Aggregated,83.300000,0.000000,300,380,430,490,1400,2400,3500,3700,5500,6200,6200,1894,0,300,544.2920993142308,15.733499982161447,6188.38930001948,20.83949313621964
1778213098,80,,Aggregated,82.900000,0.000000,300,370,420,490,1400,2500,3400,3700,5200,6200,6200,2015,0,300,542.3998742932991,15.733499982161447,6188.38930001948,20.841191066997517
1778213099,80,,Aggregated,87.700000,0.000000,300,370,410,480,1400,2500,3500,3800,5200,6200,6200,2124,0,300,541.9730928912654,15.733499982161447,6188.38930001948,20.842749529190208
1778213100,80,,Aggregated,98.000000,0.000000,300,360,410,480,1400,2400,3500,3700,5200,6200,6200,2229,0,300,538.0957415886265,15.733499982161447,6188.38930001948,20.85015702108569
1778213101,80,,Aggregated,107.000000,0.000000,300,360,410,480,1400,2400,3400,3700,5200,6200,6200,2337,0,300,532.9885436889091,15.733499982161447,6188.38930001948,20.848951647411212
1778213102,80,,Aggregated,110.200000,0.000000,300,360,410,470,1400,2400,3500,4000,5500,6200,6200,2453,0,300,535.5993946192472,15.733499982161447,6188.38930001948,20.850387280880554
1778213103,80,,Aggregated,109.800000,0.000000,300,360,410,460,1400,2400,3600,4400,5500,6200,6200,2576,1,300,544.5146025237439,1.3886000087950379,6188.38930001948,20.842003105590063
1778213104,80,,Aggregated,110.000000,0.000000,300,360,400,450,1400,2400,3500,4300,5500,6200,6200,2680,1,300,540.3550484705736,1.3886000087950379,6188.38930001948,20.838432835820896
1778213105,80,,Aggregated,112.500000,0.100000,300,360,400,450,1400,2400,3500,4300,5500,6200,6200,2780,1,300,536.8414884176345,1.3886000087950379,6188.38930001948,20.837410071942447
1778213106,80,,Aggregated,111.300000,0.100000,300,360,400,450,1400,2400,3500,4300,5500,6200,6200,2899,1,300,538.6477291138613,1.3886000087950379,6188.38930001948,20.838565022421523
