Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778210053,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778210054,10,,Aggregated,0.000000,0.000000,27,29,34,46,100,110,110,110,110,110,110,54,0,27,38.344992594189804,17.71120002376847,114.39609999069944,20.925925925925927
1778210055,20,,Aggregated,0.000000,0.000000,27,30,39,47,94,110,110,110,120,120,120,153,0,27,38.05989346385544,15.135399997234344,116.87269998947158,20.81699346405229
1778210056,30,,Aggregated,11.000000,0.000000,39,100,130,140,190,210,240,260,270,270,270,235,0,39,76.59191276637857,15.135399997234344,267.578400002094,20.825531914893617
1778210057,40,,Aggregated,35.000000,0.000000,100,150,190,200,310,390,460,500,610,610,610,313,0,100,124.74756038417823,15.135399997234344,610.4976999922656,20.833865814696484
1778210058,50,,Aggregated,56.000000,0.000000,140,190,240,280,340,400,500,1300,1700,1700,1700,400,0,140,167.9883947504277,15.135399997234344,1679.2933999968227,20.8625
1778210059,50,,Aggregated,63.000000,0.000000,180,230,270,290,340,400,510,1400,2700,2700,2700,509,0,180,202.49205736787843,15.135399997234344,2688.350199983688,20.87033398821218
1778210060,50,,Aggregated,65.800000,0.000000,200,240,280,300,350,410,1200,1400,2700,2700,2700,609,0,200,218.93050311983345,15.135399997234344,2688.350199983688,20.85550082101806
1778210061,50,,Aggregated,69.833333,0.000000,210,250,290,310,370,430,1300,1400,2700,2700,2700,718,0,210,233.78379623944582,15.135399997234344,2688.350199983688,20.862116991643454
1778210062,50,,Aggregated,76.857143,0.000000,220,270,310,320,400,450,1300,1400,2700,2700,2700,809,0,220,252.91530346099003,15.135399997234344,2688.350199983688,20.866501854140914
1778210063,50,,Aggregated,77.875000,0.000000,230,290,310,330,400,450,1400,1400,2700,2700,2700,909,0,230,263.95141606181204,15.135399997234344,2688.350199983688,20.864686468646866
