Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,6647,0,270,334.8765275310369,15.135399997234344,3613.9376999926753,20.38122461260719,55.98550245482417,0.0,270,300,330,350,410,610,1400,1500,3400,3600,3600
GET,GET /a,3429,0,270,340.5670219597839,17.60910000302829,4507.689799997024,21.392242636337123,28.88134314993111,0.0,270,300,330,350,410,1200,1400,1600,3600,4500,4500
GET,GET /b,1146,0,310,364.85163935438413,26.455099985469133,3604.854700010037,22.0,9.652382400064466,0.0,310,340,370,390,410,590,1400,1500,2500,3600,3600
,Aggregated,11222,0,280,339.6764013098399,15.135399997234344,4507.689799997024,20.85546248440563,94.51922800481975,0.0,280,310,330,360,410,640,1400,1500,3400,4400,4500
