Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778211613,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778211614,20,,Aggregated,0.000000,0.000000,24,28,31,37,42,46,46,52,52,52,52,53,0,24,27.614526416038885,15.43390000006184,52.49360000016168,20.88679245283019
1778211615,30,,Aggregated,0.000000,0.000000,26,29,32,36,43,52,78,85,86,86,86,153,0,26,29.52372941174818,15.43390000006184,86.06080000754446,20.830065359477125
1778211616,40,,Aggregated,0.000000,0.000000,34,110,140,180,220,260,280,300,310,310,310,235,0,34,85.24675234059922,15.43390000006184,305.33619999187067,20.817021276595746
1778211617,50,,Aggregated,52.000000,0.000000,86,160,210,210,270,310,340,390,410,410,410,315,0,86,119.25455682554342,15.43390000006184,409.5951000053901,20.83809523809524
1778211618,60,,Aggregated,76.500000,0.000000,150,210,230,260,300,330,400,1300,1400,1400,1400,416,0,140,163.05823581639672,15.43390000006184,1429.4828999845777,20.848557692307693
1778211619,70,,Aggregated,78.333333,0.000000,200,240,270,290,320,380,1300,1300,2400,2400,2400,520,0,200,203.8816719220799,15.43390000006184,2396.7467000184115,20.81153846153846
1778211620,80,,Aggregated,83.200000,0.000000,220,260,290,300,340,400,1300,1400,2400,2400,2400,638,0,220,231.95599905853115,15.43390000006184,2396.7467000184115,20.816614420062695
1778211621,80,,Aggregated,86.666667,0.000000,230,270,300,310,380,420,1300,1400,2400,2400,2400,737,0,230,256.34091071818614,15.43390000006184,2427.6401000097394,20.8168249660787
1778211622,80,,Aggregated,89.857143,0.000000,240,290,310,320,390,1300,1500,2400,2900,2900,2900,855,0,240,294.51515181173914,15.43390000006184,2894.281199987745,20.808187134502923
1778211623,80,,Aggregated,91.125000,0.000000,250,300,320,330,400,1300,2300,2500,3900,3900,3900,961,0,250,336.1466946921037,15.43390000006184,3920.5140999983996,20.806451612903224
1778211624,80,,Aggregated,94.111111,0.000000,260,300,330,350,420,1400,2300,2500,3900,3900,3900,1065,0,260,354.2977223466828,15.43390000006184,3920.5140999983996,20.813145539906102
1778211625,80,,Aggregated,95.000000,0.000000,260,300,330,350,440,1400,2400,2500,3900,3900,3900,1183,0,260,370.46888605194044,15.43390000006184,3920.5140999983996,20.809805579036347
1778211626,80,,Aggregated,100.500000,0.000000,270,310,330,360,470,1400,2400,2500,3900,3900,3900,1291,0,270,378.8591845850709,15.43390000006184,3920.5140999983996,20.812548412083657
