Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778211247,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778211248,10,,Aggregated,0.000000,0.000000,27,29,30,34,41,43,44,47,47,47,47,56,0,27,28.072285715357534,16.736599995056167,47.24720001104288,20.964285714285715
1778211249,20,,Aggregated,0.000000,0.000000,28,31,35,41,61,87,100,100,100,100,100,149,0,28,34.437940269435174,16.736599995056167,103.42210001545027,20.838926174496645
1778211250,30,,Aggregated,25.000000,0.000000,40,96,140,150,190,200,210,210,220,220,220,241,0,40,78.0930419094306,16.736599995056167,220.48129999893717,20.82572614107884
1778211251,40,,Aggregated,47.000000,0.000000,100,160,190,210,250,280,300,310,1200,1200,1200,331,0,100,121.00814199469016,16.736599995056167,1210.030900023412,20.830815709969787
1778211252,50,,Aggregated,61.666667,0.000000,150,210,230,250,290,310,350,370,1200,1200,1200,420,0,150,150.029582619789,16.736599995056167,1210.030900023412,20.847619047619048
1778211253,60,,Aggregated,68.250000,0.000000,190,240,260,280,310,360,400,1300,2400,2400,2400,534,0,190,196.67143202287605,16.736599995056167,2379.211799998302,20.829588014981272
1778211254,70,,Aggregated,74.600000,0.000000,220,260,280,300,350,400,1300,1400,2400,2400,2400,642,0,220,237.7079169783539,16.736599995056167,2379.211799998302,20.834890965732086
1778211255,80,,Aggregated,77.833333,0.000000,230,270,310,340,410,640,1400,1500,2400,2400,2400,737,0,230,272.8095351425511,16.736599995056167,2379.211799998302,20.848032564450474
1778211256,80,,Aggregated,81.142857,0.000000,240,300,340,360,460,1300,1500,1600,2400,2400,2400,827,0,240,298.63112394206263,16.736599995056167,2379.211799998302,20.85247883917775
1778211257,80,,Aggregated,84.625000,0.000000,250,310,350,380,490,1400,1600,2000,2800,2800,2800,925,0,250,334.15490897296854,16.736599995056167,2818.376299983356,20.845405405405405
1778211258,80,,Aggregated,85.555556,0.000000,260,320,370,390,590,1400,2300,2500,4400,4400,4400,1040,0,260,382.8348554807375,16.736599995056167,4447.4952000018675,20.842307692307692
1778211259,80,,Aggregated,86.600000,0.000000,270,340,380,400,1200,1400,2000,2500,4400,4400,4400,1140,0,270,399.89937464890414,16.736599995056167,4447.4952000018675,20.846491228070175
1778211260,80,,Aggregated,94.700000,0.000000,280,340,390,410,1300,1400,1900,2500,4400,4400,4400,1247,0,280,410.35281964703296,16.736599995056167,4447.4952000018675,20.84121892542101
1778211261,80,,Aggregated,97.700000,0.000000,280,350,390,420,1300,1400,1900,2500,4400,4400,4400,1289,0,280,414.75138308765236,16.736599995056167,4447.4952000018675,20.840961986035687
