Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778218894,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778218895,10,,Aggregated,0.000000,0.000000,26,28,30,61,67,71,88,88,88,88,88,49,0,26,33.80828775520132,16.62380000925623,87.63319998979568,20.755102040816325
1778218896,20,,Aggregated,0.000000,0.000000,28,33,61,68,99,110,150,170,170,170,170,142,0,28,44.7781570432019,16.429100011009723,170.37760000675917,20.795774647887324
1778218897,30,,Aggregated,38.000000,0.000000,67,99,110,120,160,180,190,190,190,190,190,240,0,66,75.42274833382787,16.429100011009723,193.44740000087768,20.8375
1778218898,40,,Aggregated,60.000000,0.000000,100,140,170,180,210,280,290,300,380,380,380,342,0,100,111.73924122831842,16.429100011009723,383.3163999952376,20.850877192982455
1778218899,60,,Aggregated,70.333333,0.000000,140,180,210,230,290,310,350,380,410,410,410,445,0,140,143.8014586517598,16.429100011009723,406.3593999890145,20.89438202247191
1778218900,70,,Aggregated,79.000000,0.000000,170,230,260,280,310,350,400,470,1500,1500,1500,561,0,170,179.68431960821647,16.429100011009723,1500.9620999917388,20.898395721925134
1778218901,80,,Aggregated,85.400000,0.000000,210,260,290,300,370,410,530,1400,1500,1500,1500,678,0,210,221.92480000045705,16.429100011009723,1521.2728999904357,20.870206489675518
1778218902,80,,Aggregated,87.500000,0.000000,230,290,310,330,400,480,1400,1500,1500,1500,1500,780,0,230,248.61183833343557,16.429100011009723,1532.1264000085648,20.875641025641027
1778218903,80,,Aggregated,92.285714,0.000000,240,290,320,340,400,500,1400,1500,2200,2200,2200,895,0,240,277.03195541886373,16.429100011009723,2183.5310999886133,20.887150837988827
1778218904,80,,Aggregated,93.625000,0.000000,260,310,330,370,420,510,1500,1500,2400,2700,2700,1005,0,260,299.6602415918333,16.429100011009723,2657.1340000082273,20.87363184079602
1778218905,80,,Aggregated,96.333333,0.000000,270,310,350,380,420,1300,1500,1500,2700,3500,3500,1098,0,270,314.561110473355,16.429100011009723,3492.5138000107836,20.871584699453553
1778218906,80,,Aggregated,97.700000,0.000000,280,320,360,380,460,1400,1500,2300,3500,4700,4700,1211,0,280,344.3571875307278,16.429100011009723,4748.411100008525,20.866226259289842
