Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778219260,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778219261,10,,Aggregated,0.000000,0.000000,23,27,29,31,34,38,40,42,42,42,42,57,0,23,24.505310524418427,15.353599999798462,41.76200000802055,20.80701754385965
1778219262,20,,Aggregated,0.000000,0.000000,25,27,29,31,38,40,53,71,110,110,110,160,0,25,26.333576873730635,15.20560000790283,109.29960000794381,20.825
1778219263,30,,Aggregated,51.000000,0.000000,29,41,69,88,110,140,160,180,190,190,190,259,0,29,49.42355057843565,15.20560000790283,193.96799997775815,20.814671814671815
1778219264,40,,Aggregated,74.500000,0.000000,60,110,150,170,210,250,290,300,300,300,300,372,0,54,92.67843306432002,15.20560000790283,301.7743999953382,20.838709677419356
1778219265,60,,Aggregated,84.333333,0.000000,110,180,200,210,250,290,300,340,1300,1300,1300,492,0,110,126.20753638191495,15.20560000790283,1260.9794000163674,20.880081300813007
1778219266,70,,Aggregated,89.250000,0.000000,150,210,230,250,300,340,400,610,1300,1300,1300,586,0,150,159.26969334452951,15.20560000790283,1301.7633999988902,20.878839590443686
1778219267,80,,Aggregated,93.800000,0.000000,190,240,270,290,330,380,530,1300,2000,2000,2000,709,0,190,196.68563342724968,15.20560000790283,1988.121999980649,20.87023977433004
1778219268,80,,Aggregated,95.333333,0.000000,210,250,290,300,350,400,1300,1400,2500,2500,2500,824,0,210,223.14312415015522,15.20560000790283,2493.0652999901213,20.850728155339805
1778219269,80,,Aggregated,98.714286,0.000000,220,280,300,310,370,430,1400,1400,2500,2500,2500,951,0,220,253.88079800186546,15.20560000790283,2493.0652999901213,20.85068349106204
1778219270,80,,Aggregated,100.375000,0.000000,230,280,300,310,380,450,1400,1400,2500,2500,2500,1059,0,230,262.72532011316764,15.20560000790283,2493.0652999901213,20.847025495750707
1778219271,80,,Aggregated,102.666667,0.000000,240,290,300,320,380,500,1400,1500,2500,2500,2500,1177,0,240,273.98403483403797,15.20560000790283,2493.0652999901213,20.856414613423958
1778219272,80,,Aggregated,103.900000,0.000000,240,290,300,320,380,1200,1400,1600,4500,5400,5400,1299,0,240,295.3384066201059,15.20560000790283,5398.098200006643,20.853733641262508
1778219273,80,,Aggregated,110.300000,0.000000,250,290,310,320,380,1300,1500,2500,5400,5400,5400,1434,0,240,323.4697037653782,15.20560000790283,5437.858399993274,20.869595536959554
1778219274,80,,Aggregated,113.600000,0.000000,250,300,310,330,390,1300,1500,2500,5400,5400,5400,1551,0,250,325.7132909732769,15.20560000790283,5437.858399993274,20.874274661508704
1778219275,80,,Aggregated,115.300000,0.000000,250,300,310,330,390,1300,1600,2500,5400,5400,5400,1678,0,250,343.7856533966496,15.20560000790283,5437.858399993274,20.871275327771155
1778219276,80,,Aggregated,116.600000,0.000000,260,300,310,330,390,1300,1600,2400,5400,5400,5400,1802,0,260,349.59320721402105,15.20560000790283,5437.858399993274,20.870144284128745
1778219277,80,,Aggregated,118.400000,0.000000,260,300,320,340,400,1300,1600,2400,5400,5400,5400,1938,0,260,352.523997213536,15.20560000790283,5437.858399993274,20.862229102167184
1778219278,80,,Aggregated,120.300000,0.000000,260,300,320,340,400,1300,1600,2400,5400,5400,5400,2054,0,260,357.3507833982039,15.20560000790283,5437.858399993274,20.85978578383642
1778219279,80,,Aggregated,120.400000,0.000000,270,300,320,340,400,1400,2000,2600,5400,5400,5400,2170,0,270,367.56395202761513,15.20560000790283,5437.858399993274,20.856221198156682
1778219280,80,,Aggregated,121.900000,0.000000,270,300,320,340,400,1400,2200,2600,5400,5400,5400,2298,0,270,373.5706240207965,15.20560000790283,5437.858399993274,20.854221061792863
1778219281,80,,Aggregated,121.500000,0.000000,270,300,330,350,410,1400,2200,2500,5400,5400,5400,2419,0,270,374.59441922273356,15.20560000790283,5437.858399993274,20.849111202976438
1778219282,80,,Aggregated,121.400000,0.000000,270,300,330,340,410,1400,2300,2500,5400,5400,5400,2546,0,270,376.31847863308707,15.20560000790283,5437.858399993274,20.84799685781618
1778219283,80,,Aggregated,122.700000,0.000000,270,300,320,340,410,1400,2200,2500,5400,5400,5400,2669,0,270,376.83547654544174,15.20560000790283,5437.858399993274,20.847508430123643
1778219284,80,,Aggregated,122.200000,0.000000,270,300,320,340,410,1400,2300,2600,5400,5400,5400,2796,0,270,380.7264996423005,15.20560000790283,5437.858399993274,20.85014306151645
1778219285,80,,Aggregated,122.400000,0.000000,270,300,330,350,410,1400,2200,2500,5400,5400,5400,2920,0,270,381.6794862670801,15.20560000790283,5437.858399993274,20.846232876712328
1778219286,80,,Aggregated,123.400000,0.000000,270,300,330,350,410,1400,2200,2500,4500,5400,5400,3029,0,270,381.54152089788283,15.20560000790283,5437.858399993274,20.849125123803237
1778219287,80,,Aggregated,123.000000,0.000000,270,300,330,350,410,1400,2200,2500,5400,5500,5500,3154,0,270,385.9782758718084,15.20560000790283,5468.695599993225,20.84844641724794
1778219288,80,,Aggregated,122.200000,0.000000,280,300,330,350,410,1400,2300,2600,5400,5500,5500,3273,0,280,388.2648157041522,15.20560000790283,5468.695599993225,20.85120684387412
1778219289,80,,Aggregated,121.600000,0.000000,270,300,330,350,410,1400,2300,2600,5400,7900,7900,3395,0,270,389.96895835043097,15.20560000790283,7931.1994000163395,20.84860088365243
1778219290,80,,Aggregated,121.300000,0.000000,270,300,330,350,410,1400,2300,2600,5400,7900,7900,3519,0,270,391.316333134427,15.20560000790283,7931.1994000163395,20.84825234441603
1778219291,80,,Aggregated,120.700000,0.000000,270,300,330,350,410,1400,2300,2600,5400,7900,7900,3640,0,270,394.2035193131852,15.20560000790283,7931.1994000163395,20.849450549450548
1778219292,80,,Aggregated,121.000000,0.000000,270,300,330,350,410,1400,2300,2600,5400,12000,12000,3764,0,270,396.64884508500296,15.20560000790283,11797.461899986956,20.855207226354942
1778219293,80,,Aggregated,121.700000,0.000000,270,300,330,350,410,1400,2300,2600,5400,12000,12000,3885,0,270,397.9079061776323,15.20560000790283,11797.461899986956,20.854568854568853
1778219294,80,,Aggregated,120.700000,0.000000,270,310,330,350,410,1400,2300,2600,5400,12000,12000,4007,0,270,398.39134232598167,15.20560000790283,11797.461899986956,20.853007237334666
1778219295,80,,Aggregated,121.400000,0.000000,270,300,330,350,420,1400,2300,2700,5500,12000,12000,4137,0,270,402.2431530336745,15.20560000790283,11797.461899986956,20.85085810974136
1778219296,80,,Aggregated,120.400000,0.000000,270,310,330,350,420,1400,2300,2700,5500,12000,12000,4249,0,270,402.2122327843193,15.20560000790283,11797.461899986956,20.852906566250883
1778219297,80,,Aggregated,120.400000,0.000000,280,310,330,350,420,1400,2300,2700,5500,12000,12000,4380,0,270,402.3398912786857,15.20560000790283,11797.461899986956,20.85456621004566
1778219298,80,,Aggregated,120.300000,0.000000,280,310,330,350,420,1400,2300,2800,5500,12000,12000,4507,0,280,405.172507344326,15.20560000790283,11797.461899986956,20.857333037497227
1778219299,80,,Aggregated,121.600000,0.000000,280,310,330,350,420,1400,2300,2800,5500,12000,12000,4613,0,280,404.1732906353507,15.20560000790283,11797.461899986956,20.85887708649469
1778219300,80,,Aggregated,121.800000,0.000000,280,310,330,350,420,1400,2300,2800,5500,12000,12000,4737,0,280,405.0696495885178,15.20560000790283,11797.461899986956,20.856871437618747
1778219301,80,,Aggregated,123.300000,0.000000,280,310,330,350,420,1400,2300,3300,7400,20000,20000,4854,0,280,411.0393619902457,15.20560000790283,19844.11910001654,20.854140914709518
1778219302,80,,Aggregated,122.200000,0.000000,280,310,330,350,430,1400,2300,3300,12000,36000,36000,4977,0,280,435.31806319086127,15.20560000790283,35889.60190000944,20.854329917621058
1778219303,80,,Aggregated,121.700000,0.000000,280,310,330,350,430,1400,2300,3300,7900,36000,36000,5108,0,280,435.4727627057316,15.20560000790283,35889.60190000944,20.856499608457323
1778219304,80,,Aggregated,121.500000,0.000000,280,310,330,350,440,1400,2300,3300,7900,36000,36000,5232,0,280,436.09543058123484,15.20560000790283,35889.60190000944,20.853784403669724
